date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:58:51	2404/2404	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:28:49%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Fhome-header-2%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embedd4ec	(from https://politicalwp.themeslr.com/home/home-header-2/)
20:58:53	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:28:51%20GMT	https://politicalwp.themeslr.com/home/home-header-2/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/home/home-header-2/politicalwp	(from https://politicalwp.themeslr.com/home/home-header-2/)
20:58:54	55443/55443	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:28:45%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/6570	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/6570.json	(from https://politicalwp.themeslr.com/home/home-header-2/)
20:58:57	2314/2314	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:28:55%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Fhome-header-3%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed5364.json	(from https://politicalwp.themeslr.com/home/home-header-3/)
20:58:59	2404/2404	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:28:57%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Fhome-header-3%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embedceea	(from https://politicalwp.themeslr.com/home/home-header-3/)
20:59:01	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:28:59%20GMT	https://politicalwp.themeslr.com/home/home-header-3/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/home/home-header-3/politicalwp	(from https://politicalwp.themeslr.com/home/home-header-3/)
20:59:03	62663/62663	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:28:53%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/6571	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/6571.json	(from https://politicalwp.themeslr.com/home/home-header-3/)
20:59:03	406976/406976	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2019:32:38%20GMT	http://politicalwp.themeslr.com/wp-content/uploads/2018/03/governpic.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2018/03/governpic.jpg	(from https://politicalwp.themeslr.com/home/home-local-government/)
20:59:07	2299/2299	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:05%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Fhome-boxed%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed55c4.json	(from https://politicalwp.themeslr.com/home/home-boxed/)
20:59:09	55526/55526	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:03%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/6654	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/6654.json	(from https://politicalwp.themeslr.com/home/home-boxed/)
20:59:09	2389/2389	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:29:07%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Fhome-boxed%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embedd610	(from https://politicalwp.themeslr.com/home/home-boxed/)
20:59:10	509714/509714	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2019:52:29%20GMT	http://politicalwp.themeslr.com/wp-content/uploads/2018/03/usa-map-luna.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2018/03/usa-map-luna.jpg	(from https://politicalwp.themeslr.com/home/home-local-government/)
20:59:11	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:29:09%20GMT	https://politicalwp.themeslr.com/home/home-boxed/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/home/home-boxed/politicalwp	(from https://politicalwp.themeslr.com/home/home-boxed/)
20:59:14	54631/54631	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:12%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/6677	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/6677.json	(from https://politicalwp.themeslr.com/home/home-social-campaign/)
20:59:15	2349/2349	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:14%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Fhome-social-campaign%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embede460.json	(from https://politicalwp.themeslr.com/home/home-social-campaign/)
20:59:16	2439/2439	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:29:15%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Fhome-social-campaign%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed5739	(from https://politicalwp.themeslr.com/home/home-social-campaign/)
20:59:19	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:29:17%20GMT	https://politicalwp.themeslr.com/home/home-social-campaign/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/home/home-social-campaign/politicalwp	(from https://politicalwp.themeslr.com/home/home-social-campaign/)
20:59:19	11379/11379	---M--	200	added ('OK')	image/png	date:Sat,%2020%20May%202017%2012:07:41%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/twitter_logo_white.png	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/twitter_logo_white.png	(from https://politicalwp.themeslr.com/home/home-social-campaign/)
20:59:20	262597/262597	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Sep%202020%2019:03:00%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-b62f80f89fa2b7e4da75ef93b13944567e599cde.min.js	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-b62f80f89fa2b7e4da75ef93b13944567e599cde.min.js	(from https://politicalwp.themeslr.com/home/home-social-campaign/)
20:59:21	332248/332248	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20May%202017%2005:01:34%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/politicalwp_crowd_black.jpg?id=6388	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/politicalwp_crowd_black17e8.jpg	(from https://politicalwp.themeslr.com/home/home-social-campaign/)
20:59:22	1608/1608	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:20%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/6627	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/6627.json	(from https://politicalwp.themeslr.com/home/fullscreen-video/)
20:59:22	611004/611004	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Sep%202020%2019:02:58%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/header-5faf5947623cbbe513e0b707c0454aa4c55efe3c.min.css	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/header-5faf5947623cbbe513e0b707c0454aa4c55efe3c.min.css	(from https://politicalwp.themeslr.com/home/fullscreen-video/)
20:59:23	2329/2329	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:22%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Ffullscreen-video%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed4815.json	(from https://politicalwp.themeslr.com/home/fullscreen-video/)
20:59:25	2419/2419	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:29:23%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fhome%2Ffullscreen-video%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embedf680	(from https://politicalwp.themeslr.com/home/fullscreen-video/)
20:59:26	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:29:25%20GMT	https://politicalwp.themeslr.com/home/fullscreen-video/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/home/fullscreen-video/politicalwp	(from https://politicalwp.themeslr.com/home/fullscreen-video/)
20:59:28	14041/14041	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:26%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/6521	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/6521.json	(from https://politicalwp.themeslr.com/landing-page/)
20:59:29	2297/2297	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:27%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Flanding-page%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed9a8e.json	(from https://politicalwp.themeslr.com/landing-page/)
20:59:30	2389/2389	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:29:29%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Flanding-page%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed2afb	(from https://politicalwp.themeslr.com/landing-page/)
20:59:31	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:29:30%20GMT	https://politicalwp.themeslr.com/landing-page/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/landing-page/politicalwp	(from https://politicalwp.themeslr.com/landing-page/)
20:59:34	171990/171990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2003:40:12%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/01_home1.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/01_home1.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:34	159525/159525	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Mar%202018%2016:57:32%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2018/03/01_home_municipal-min.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2018/03/01_home_municipal-min.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:35	162160/162160	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2003:43:50%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/02_home_video.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/02_home_video.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:36	203718/203718	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202017%2013:09:48%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/home_social_media.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/home_social_media.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:36	141947/141947	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:06:34%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/01_about.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/01_about.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:37	224524/224524	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202017%2013:09:56%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/home_header_boxes.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/home_header_boxes.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:37	124187/124187	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:29:36%20GMT	https://politicalwp.themeslr.com/about-us/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/about-us/index.html	(from https://politicalwp.themeslr.com/landing-page/)
20:59:37	229903/229903	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:06:24%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/02_what_we_fight.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/02_what_we_fight.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:37	154948/154948	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:06:28%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/03_our_partners.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/03_our_partners.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:38	117424/117424	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:06:30%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/04_our_supporters.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/04_our_supporters.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:39	66333/66333	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:29:37%20GMT	https://politicalwp.themeslr.com/what-we-fight-for/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/what-we-fight-for/index.html	(from https://politicalwp.themeslr.com/landing-page/)
20:59:39	64292/64292	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:29:38%20GMT	https://politicalwp.themeslr.com/our-partners/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/our-partners/index.html	(from https://politicalwp.themeslr.com/landing-page/)
20:59:39	109079/109079	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:17:16%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/07_shop.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/07_shop.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:40	107364/107364	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:17:12%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/06_events.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/06_events.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:40	153111/153111	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:17:10%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/05_contact.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/05_contact.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:41	274742/274742	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:17:18%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/08_blog.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/08_blog.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:42	113384/113384	---M--	200	added ('OK')	font/ttf	date:Mon,%2021%20Sep%202020%2018:54:43%20GMT	https://politicalwp.themeslr.com/wp-content/plugins/js_composer/assets/css/lib/vc-material/fonts/vc_material.ttf	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/plugins/js_composer/assets/css/lib/vc-material/fonts/vc_material.ttf	(from https://politicalwp.themeslr.com/landing-page/)
20:59:42	177166/177166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2004:59:36%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/01_Instagram_feeds.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/01_Instagram_feeds.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:42	201937/201937	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2005:01:08%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/02_yt.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/02_yt.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:42	170161/170161	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20May%202017%2013:25:37%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2017/05/gallery_filterable.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2017/05/gallery_filterable.jpg	(from https://politicalwp.themeslr.com/landing-page/)
20:59:44	21417/21417	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:43%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/6189	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/6189.json	(from https://politicalwp.themeslr.com/our-supporters/)
20:59:46	64904/64904	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:29:45%20GMT	https://politicalwp.themeslr.com/elements/testimonials/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/elements/testimonials/index.html	(from https://politicalwp.themeslr.com/index.php/elements/testimonials/)
20:59:48	2307/2307	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:47%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Four-supporters%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embedd56b.json	(from https://politicalwp.themeslr.com/our-supporters/)
20:59:51	2399/2399	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:29:49%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Four-supporters%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed50b8	(from https://politicalwp.themeslr.com/our-supporters/)
20:59:53	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:29:52%20GMT	https://politicalwp.themeslr.com/our-supporters/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/our-supporters/politicalwp.80.delayed	(from https://politicalwp.themeslr.com/our-supporters/)
20:59:55	69044/69044	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Mar%202017%2019:30:32%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2016/02/member_03.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2016/02/member_03.jpg	(from https://politicalwp.themeslr.com/our-supporters/)
20:59:57	7797/7797	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:56%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/6214	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/6214.json	(from https://politicalwp.themeslr.com/elements/mailchimp-subscribe-form/)
20:59:57	62232/62232	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:29:56%20GMT	https://politicalwp.themeslr.com/faqs/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/faqs/index.html	(from https://politicalwp.themeslr.com/index.php/faqs/)
20:59:58	2377/2377	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:29:57%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Felements%2Fmailchimp-subscribe-form%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed9d3e.json	(from https://politicalwp.themeslr.com/elements/mailchimp-subscribe-form/)
20:59:59	2467/2467	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:29:58%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Felements%2Fmailchimp-subscribe-form%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed5c2b	(from https://politicalwp.themeslr.com/elements/mailchimp-subscribe-form/)
21:00:00	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:29:59%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2016/11/politica_subscribe_pattern_20opacity.png?id=6227	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2016/11/politica_subscribe_pattern_20opacitycf3d.png	(from https://politicalwp.themeslr.com/elements/mailchimp-subscribe-form/)
21:00:02	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:30:00%20GMT	https://politicalwp.themeslr.com/elements/mailchimp-subscribe-form/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/elements/mailchimp-subscribe-form/politicalwp	(from https://politicalwp.themeslr.com/elements/mailchimp-subscribe-form/)
21:00:03	248492/248492	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2022%20Sep%202020%2000:34:08%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-f5d76e85d5484877e100f5a816c6a52689c10fcc.min.js	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-f5d76e85d5484877e100f5a816c6a52689c10fcc.min.js	(from https://politicalwp.themeslr.com/elements/mailchimp-subscribe-form/)
21:00:04	53230/53230	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:30:02%20GMT	https://politicalwp.themeslr.com/elements/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/elements/index.html	(from https://politicalwp.themeslr.com/elements/mailchimp-subscribe-form/)
21:00:05	7188/7188	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:30:03%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/935	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/935.json	(from https://politicalwp.themeslr.com/elements/alerts/)
21:00:06	2287/2287	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:30:05%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Felements%2Falerts%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed52a1.json	(from https://politicalwp.themeslr.com/elements/alerts/)
21:00:07	2377/2377	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:30:06%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Felements%2Falerts%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed1500	(from https://politicalwp.themeslr.com/elements/alerts/)
21:00:09	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:30:07%20GMT	https://politicalwp.themeslr.com/elements/alerts/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/elements/alerts/politicalwp	(from https://politicalwp.themeslr.com/elements/alerts/)
21:00:10	6498/6498	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:30:09%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/5803	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/5803.json	(from https://politicalwp.themeslr.com/elements/skills-counters/)
21:00:11	2332/2332	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:30:10%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Felements%2Fskills-counters%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed53f2.json	(from https://politicalwp.themeslr.com/elements/skills-counters/)
21:00:14	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:30:13%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Felements%2Fskills-counters%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embeda8ac	(from https://politicalwp.themeslr.com/elements/skills-counters/)
21:00:15	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:30:14%20GMT	https://politicalwp.themeslr.com/elements/skills-counters/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/elements/skills-counters/politicalwp	(from https://politicalwp.themeslr.com/elements/skills-counters/)
21:00:17	15454/15454	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:30:15%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/5790	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/5790.json	(from https://politicalwp.themeslr.com/elements/charts/)
